sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
272,0,124350,0,5792,2492,0,6916,89,0
272,1,518,0,1794,103230,0,25041,34,0
273,0,124826,0,5795,2492,0,6941,89,0
273,1,520,0,1797,103600,0,25133,34,0
274,0,125304,0,5795,2492,0,6967,90,0
274,1,525,0,1802,103968,0,25225,34,0
275,0,125744,0,5831,2492,0,6993,90,0
275,1,526,0,1810,104334,0,25318,34,0
276,0,126197,0,5859,2492,0,7019,90,0
276,1,529,0,1814,104701,0,25413,34,0
277,0,126640,0,5892,2492,0,7044,91,0
277,1,530,0,1822,105068,0,25505,34,0
278,0,127107,0,5906,2492,0,7070,91,0
278,1,532,0,1828,105440,0,25596,34,0
279,0,127565,0,5927,2492,0,7095,91,0
279,1,533,0,1833,105810,0,25688,35,0
280,0,128010,0,5960,2492,0,7121,92,0
280,1,534,0,1837,106178,0,25780,35,0
281,0,128453,0,5995,2492,0,7147,92,0
281,1,537,0,1843,106544,0,25873,35,0
282,0,128910,0,6017,2492,0,7172,92,0
282,1,539,0,1849,106916,0,25964,35,0
283,0,129352,0,6052,2492,0,7197,93,0
283,1,540,0,1860,107283,0,26056,35,0
284,0,129811,0,6074,2492,0,7223,93,0
284,1,543,0,1866,107651,0,26150,35,0
285,0,130288,0,6074,2492,0,7248,93,0
285,1,545,0,1872,108018,0,26242,35,0
286,0,130768,0,6074,2492,0,7273,94,0
286,1,549,0,1878,108387,0,26334,35,0
287,0,131237,0,6085,2492,0,7299,94,0
287,1,550,0,1886,108757,0,26426,36,0
288,0,131700,0,6101,2492,0,7324,94,0
288,1,554,0,1893,109126,0,26518,36,0
289,0,132176,0,6102,2492,0,7350,95,0
289,1,556,0,1898,109495,0,26611,36,0
290,0,132641,0,6115,2492,0,7375,95,0
290,1,557,0,1902,109864,0,26703,36,0
291,0,133079,0,6155,2492,0,7400,95,0
291,1,561,0,1907,110232,0,26795,36,0
292,0,133536,0,6175,2492,0,7426,95,0
292,1,562,0,1914,110597,0,26888,36,0
293,0,133990,0,6202,2492,0,7452,96,0
293,1,566,0,1921,110964,0,26981,36,0
294,0,134459,0,6211,2492,0,7477,96,0
294,1,567,0,1929,111334,0,27072,36,0
295,0,134906,0,6242,2492,0,7502,96,0
295,1,569,0,1935,111705,0,27163,36,0
296,0,135314,0,6313,2492,0,7528,97,0
296,1,570,0,1943,112075,0,27255,37,0
297,0,135784,0,6322,2492,0,7553,97,0
